-1989.58 -1577.82 -1798.55 -1879.57 -2017.43
-1939.27 -1556.85 -1766.21 -1930.30 -1874.31
-2010.82 -1589.09 -1813.65 -1956.93 -1936.31
-2039.60 -1583.29 -1842.80 -1906.06 -1947.11
-2025.76 -1595.94 -1819.64 -1910.76 -2024.16
-1311.36 -1029.12 -1167.42 -1222.85 -1248.17
-1928.27 -1531.75 -1925.36 -1825.22 -1845.93
-1928.27 -1531.75 -1925.36 -1825.22 -1845.93
-1960.99 -1570.52 -1769.72 -1943.59 -1893.31
-1975.77 -1579.02 -1781.83 -1951.89 -1906.55
-1963.85 -1572.04 -1772.95 -1943.02 -1896.34
-1967.28 -1574.44 -1776.45 -1946.39 -1899.20
-1950.39 -1539.41 -1936.75 -1844.75 -1869.42
-2000.11 -1590.81 -1799.50 -1964.75 -1928.31
-2048.28 -1599.16 -1847.10 -1928.50 -1968.25
-1304.61 -1036.69 -1160.40 -1238.88 -1255.03
-1290.77 -1016.99 -1149.25 -1197.05 -1244.65
-1302.69 -1024.47 -1155.46 -1212.77 -1256.50
-1305.94 -1026.47 -1158.35 -1215.79 -1258.89
-1289.82 -1008.83 -1175.01 -1190.19 -1228.30
-1315.93 -1031.40 -1191.26 -1217.86 -1251.04
-1922.54 -1518.88 -1928.85 -1816.61 -1836.13
-1883.16 -1671.84 -1710.59 -1850.31 -1798.97
-1883.16 -1671.84 -1710.59 -1850.31 -1798.97
-1983.99 -1586.49 -1798.55 -1959.53 -1908.38
-1965.86 -1566.57 -1776.01 -1865.35 -2006.08
-1960.18 -1546.44 -1941.06 -1852.03 -1878.52
-1897.81 -1503.33 -1915.40 -1792.79 -1811.86
-1979.94 -1574.83 -1782.84 -1870.40 -2019.34
-1933.05 -1682.71 -1738.35 -1837.90 -1907.65
-1933.05 -1682.71 -1738.35 -1837.90 -1907.65
-1933.05 -1682.71 -1738.35 -1837.90 -1907.65
-1933.05 -1682.71 -1738.35 -1837.90 -1907.65
-1933.05 -1682.71 -1738.35 -1837.90 -1907.65
-1912.39 -1677.85 -1735.12 -1868.87 -1823.93
-1912.39 -1677.85 -1735.12 -1868.87 -1823.93
-1947.36 -1543.14 -1932.28 -1843.89 -1870.32
-1931.52 -1530.44 -1932.50 -1828.10 -1849.29
-1931.52 -1530.44 -1932.50 -1828.10 -1849.29
-1931.20 -1530.91 -1935.76 -1837.53 -1852.79
-1943.99 -1534.40 -1941.63 -1839.56 -1862.30
-1936.21 -1537.59 -1932.56 -1835.05 -1858.58
-2009.18 -1591.91 -1806.60 -1896.41 -2038.20
-1920.06 -1681.12 -1730.78 -1823.64 -1893.73
-1920.06 -1681.12 -1730.78 -1823.64 -1893.73
-1920.06 -1681.12 -1730.78 -1823.64 -1893.73
-2005.24 -1591.86 -1804.77 -1893.53 -2032.76
-1986.13 -1573.51 -1798.89 -1881.25 -2009.89
-2039.05 -1594.24 -1834.20 -1915.07 -1956.74
-2011.90 -1573.59 -1828.24 -1885.78 -1927.27
-2014.25 -1586.07 -1816.64 -1906.23 -1999.63
-2006.57 -1595.56 -1804.56 -1895.83 -2034.87
-2003.99 -1589.60 -1803.27 -1893.19 -2031.41
-2000.44 -1586.74 -1799.22 -1891.43 -2024.71
-1970.51 -1564.82 -1789.34 -1863.86 -1987.42
-1926.22 -1547.86 -1754.22 -1920.42 -1862.98
-1926.22 -1547.86 -1754.22 -1920.42 -1862.98
-1975.87 -1590.00 -1783.10 -1945.11 -1896.02
-2032.77 -1600.85 -1816.45 -1917.16 -1966.29
-2000.08 -1611.57 -1798.25 -1951.48 -1924.00
