0	2.2.1.1
1	2.2.1
2	2.2.2
3	2.2

1	A/Ardea_cinerea/Slovenia/185/06_{2.2.1}
2	A/Bangladesh/207095/2008_{2.2.2}
3	A/Egypt/12374-NAMRU3/2006_{2.2.1}
4	A/Egypt/2947-NAMRU3/2006_{2.2.1}
5	A/Egypt/N00585/2009_{2.2.1}
6	A/Egypt/N03228/2009_{2.2.1}
7	A/Egypt/N04394/2009_{2.2.1}
8	A/Egypt/N04822/2009_{2.2.1}
9	A/Peregrine_falcon/Slovakia/Vh246/06_{2.2.1}
10	A/bar-headed_goose/Qinghai/1/2006_{2.2}
11	A/bar-headed_goose/Qinghai/11/2006_{2.2}
12	A/chicken/Assam/140187/2008_{2.2.2}
13	A/chicken/Bangladesh/1151-10/2010_{2.2.2}
14	A/chicken/Bangladesh/1151-9/2010_{2.2.2}
15	A/chicken/Bangladesh/380/2007_{2.2.2}
16	A/chicken/Bangladesh/382/2007_{2.2.2}
17	A/chicken/Bangladesh/531/2007_{2.2.2}
18	A/chicken/Bangladesh/CD586-08-BL-409/2008_{2.2.2}
19	A/chicken/Brasov/RO-AI-494/2006_{2.2}
20	A/chicken/Egypt/07201-NLQP/2007_{2.2.1.1}
21	A/chicken/Egypt/08124S-NLQP/2008_{2.2.1}
22	A/chicken/Egypt/08139S-NLQP/2008_{2.2.1.1}
23	A/chicken/Egypt/0876-NLQP/2008_{2.2.1.1}
24	A/chicken/Egypt/0882-NLQP/2008_{2.2.1.1}
25	A/chicken/Egypt/0894-NLQP/2008_{2.2.1}
26	A/chicken/Egypt/0910QL-NLQP/2009_{2.2.1.1}
27	A/chicken/Egypt/091317s/2009_{2.2.1}
28	A/chicken/Egypt/09277s-NLQP/2009_{2.2.1.1}
29	A/chicken/Egypt/09568S-NLQP/2009_{2.2.1.1}
30	A/chicken/Egypt/0962S-NLQP/2009_{2.2.1}
31	A/chicken/Egypt/0977-NLQP/2009_{2.2.1.1}
32	A/chicken/Egypt/10265s/2010_{2.2.1.1}
33	A/chicken/Egypt/1031/2010_{2.2.1.1}
34	A/chicken/Egypt/1052g/2010_{2.2.1}
35	A/chicken/Egypt/1055/2010_{2.2.1.1}
36	A/chicken/Egypt/1063/2010_{2.2.1.1}
37	A/chicken/Egypt/1071g/2010_{2.2.1.1}
38	A/chicken/Egypt/1300-NAMRU3/2007_{2.2.1}
39	A/chicken/Egypt/17NLQP-CLEVB241/2008_{2.2.1.1}
40	A/chicken/Egypt/20-16/2009_{2.2.1.1}
41	A/chicken/Egypt/24NLQP-CLEVB227/2008_{2.2.1.1}
42	A/chicken/Egypt/36-4/2008_{2.2.1.1}
43	A/chicken/Egypt/5169-3/2007_{2.2.1}
44	A/chicken/Egypt/6-A/2010_{2.2.1.1}
45	A/chicken/Egypt/8-C/2010_{2.2.1.1}
46	A/chicken/Egypt/9391NAMRU3-CLEVB158/2007_{2.2.1}
47	A/chicken/Egypt/9397NAMRU3-CLEVB188/2007_{2.2.1}
48	A/chicken/Egypt/9403NAMRU3-CLEVB214/2007_{2.2.1.1}
49	A/chicken/India/AS-NIV15983/2008_{2.2.2}
50	A/chicken/India/NIV33487/06_{2.2}
51	A/chicken/India/WB-NIV16915/2008_{2.2.2}
52	A/chicken/India/WB-NIV2653/2008_{2.2.2}
53	A/chicken/India/WB-NIV2665/2008_{2.2.2}
54	A/chicken/India/WB-NIV2800/2008_{2.2.2}
55	A/chicken/India/WB-NIV529/2008_{2.2.2}
56	A/chicken/India/WB-NIV92456/2009_{2.2.2}
57	A/chicken/India/WB-NIV96526/2009_{2.2.2}
58	A/chicken/Israel/65/2010_{2.2.1.1}
59	A/chicken/Jalgaon/13735/2006_{2.2}
60	A/chicken/Kuwait/KISR3/2007_{2.2}
61	A/chicken/Nigeria/08RS848-5/2006_{2.2}
62	A/chicken/Nigeria/08RS848-76/2007_{2.2}
63	A/chicken/Nigeria/08VIR4337-378/2006_{2.2}
64	A/chicken/Saudi_Arabia/3489-75VIR08/2007_{2.2}
65	A/chicken/Suzdalka/06/05_{2.2}
66	A/chicken/Tulcea/RO-AI-011/2005_{2.2}
67	A/chicken/Volgograd/236/06_{2.2}
68	A/chicken/West_Bengal/81010/2008_{2.2.2}
69	A/common_buzzard/Germany/R306/06_{2.2}
70	A/domestic_goose/Pavlodar/1/2005_{2.2}
71	A/duck/Egypt/0877-NLQP/2008_{2.2.1}
72	A/duck/Egypt/09244F-NLQP/2009_{2.2.1.1}
73	A/duck/Egypt/0926-NLQP/2009_{2.2.1}
74	A/duck/Egypt/09315s-NLQP/2009_{2.2.1}
75	A/duck/Egypt/09349S-NLQP/2009_{2.2.1}
76	A/duck/India/TR-NIV4396/2008_{2.2.2}
77	A/duck/Nepal/PTS58/2010_{2.2.2}
78	A/duck/Nepal/PTS60/2010_{2.2.2}
79	A/duck/Switzerland/V389/2006_{2.2}
80	A/egret/Egypt/1162-NAMRU3/2006_{2.2.1}
81	A/falcon/Saudi_Arabia/D1795/2005_{2.2}
82	A/goose/Crimea/615/05_{2.2}
83	A/goose/Egypt/09324sm-NLQP/2009_{2.2.1}
84	A/goose/Egypt/0946smL-NLQP/2009_{2.2.1.1}
85	A/goose/Hungary/14756/2006_{2.2}
86	A/great_crested_grebe/Bavaria/22/2006_{2.2.1}
87	A/great_crested_grebe/Germany/R1406/07_{2.2}
88	A/ostrich/Nigeria/1047-25/2006_{2.2}
89	A/quail/Egypt/07120-NLQP/2007_{2.2.1}
90	A/swan/England/26-70/2008_{2.2}
91	A/turkey/Egypt/091Q-NLQP/2009_{2.2.1.1}
92	A/turkey/Egypt/101474v/2010_{2.2.1.1}
