0	A_HA_H1
1	A_HA_H10
2	A_HA_H11
3	A_HA_H12
4	A_HA_H13
5	A_HA_H14
6	A_HA_H15
7	A_HA_H16
8	A_HA_H2
9	A_HA_H3
10	A_HA_H4
11	A_HA_H5
12	A_HA_H6
13	A_HA_H7
14	A_HA_H8
15	A_HA_H9
16	B_HA

1	1|S151113{B_HA}
2	1|S153109{B_HA}
3	1|S29846{A_HA_H1}
4	1|S32527{A_HA_H1}
5	1|S35836{A_HA_H10}
6	1|S35909{A_HA_H10}
7	1|S36205{A_HA_H11}
8	1|S36339{A_HA_H11}
9	1|S36526{A_HA_H12}
10	1|S36554{A_HA_H12}
11	1|S36621{A_HA_H13}
12	1|S36665{A_HA_H13}
13	1|S36670{A_HA_H14}
14	1|S36673{A_HA_H14}
15	1|S36678{A_HA_H15}
16	1|S36684{A_HA_H15}
17	1|S36692{A_HA_H16}
18	1|S36712{A_HA_H16}
19	1|S36798{A_HA_H2}
20	1|S36908{A_HA_H2}
21	1|S38656{A_HA_H3}
22	1|S41127{A_HA_H3}
23	1|S46405{A_HA_H4}
24	1|S46531{A_HA_H4}
25	1|S49725{A_HA_H5}
26	1|S51430{A_HA_H5}
27	1|S52415{A_HA_H6}
28	1|S52918{A_HA_H6}
29	1|S54257{A_HA_H7}
30	1|S54580{A_HA_H7}
31	1|S54890{A_HA_H8}
32	1|S54897{A_HA_H8}
33	1|S56041{A_HA_H9}
34	1|S56983{A_HA_H9}
