-1775.03 -1872.48 -1940.22 -2012.34 -1584.53
-1792.79 -1882.13 -1947.53 -2024.90 -1593.19
-1787.20 -1884.15 -1957.22 -2023.48 -1590.92
-1830.63 -1799.43 -1840.64 -1922.57 -1529.34
-1830.63 -1799.43 -1840.64 -1922.57 -1529.34
-1881.63 -1801.35 -1841.36 -1926.75 -1534.15
-1763.61 -1907.83 -1913.99 -1987.20 -1578.20
-1760.89 -1916.90 -1917.33 -1988.09 -1585.03
-1748.08 -1841.40 -2008.07 -1971.30 -1573.45
-1747.37 -1831.35 -1992.14 -1958.49 -1562.88
-1749.92 -1834.07 -1988.36 -1961.62 -1562.62
-1705.57 -1812.99 -1850.45 -1933.27 -1531.96
-1737.99 -1832.51 -1878.31 -1952.75 -1559.98
-1863.18 -1778.80 -1823.65 -1901.84 -1520.96
-1755.35 -1848.68 -1914.04 -1995.87 -1559.73
-1800.58 -1898.44 -1967.62 -2035.31 -1593.76
-1700.87 -1792.99 -1891.29 -1914.84 -1669.93
-1745.11 -1835.65 -2005.94 -1966.60 -1570.79
-1731.27 -1822.20 -1978.24 -1949.80 -1554.64
-1738.65 -1834.19 -1994.98 -1960.68 -1567.81
-1753.37 -1910.93 -1908.30 -1979.95 -1578.84
-1750.83 -1910.66 -1907.07 -1980.50 -1577.57
-1753.92 -1905.76 -1900.05 -1973.58 -1572.67
-1745.28 -1835.90 -1996.33 -1963.26 -1565.57
-1731.10 -1817.19 -1979.11 -1947.68 -1559.48
-1750.07 -1898.94 -1899.58 -1970.94 -1570.68
-1767.48 -1856.13 -2015.55 -1991.77 -1583.04
-1722.85 -1808.90 -1980.84 -1934.29 -1552.47
-1745.52 -1918.45 -1900.87 -1971.61 -1580.17
-1742.10 -1915.40 -1896.68 -1968.11 -1577.49
-1882.30 -1806.74 -1857.32 -1936.64 -1536.75
-1881.01 -1805.37 -1855.89 -1935.17 -1535.61
-1880.08 -1803.61 -1853.61 -1932.57 -1534.55
-1718.28 -1898.31 -1858.77 -1922.28 -1559.94
-1673.29 -1806.89 -1782.33 -1866.63 -1659.07
-1673.29 -1806.89 -1782.33 -1866.63 -1659.07
-1747.84 -1913.00 -1885.83 -1958.20 -1575.59
-1732.02 -1909.60 -1876.64 -1940.13 -1570.08
-1718.90 -1899.11 -1859.59 -1922.83 -1560.42
-1859.11 -1749.49 -1789.69 -1874.94 -1492.46
-1877.10 -1786.19 -1830.49 -1910.15 -1519.59
-1759.03 -1898.28 -1902.06 -1975.61 -1569.47
-1762.95 -1907.07 -1912.49 -1984.55 -1577.96
-1700.87 -1792.99 -1891.29 -1914.84 -1669.93
-1792.23 -1903.63 -1955.36 -2024.42 -1595.59
-1792.74 -1907.18 -1956.00 -2025.43 -1594.63
-1788.59 -1914.61 -1952.03 -2022.68 -1595.08
-1753.59 -1852.88 -1919.79 -1989.69 -1567.26
-1795.81 -1891.34 -1965.04 -2031.54 -1595.18
-1787.86 -1882.83 -1958.39 -2028.55 -1583.86
-1770.96 -1860.36 -1927.93 -2005.81 -1571.54
-1775.62 -1871.91 -1940.51 -2021.39 -1576.32
-1762.90 -1856.70 -2021.20 -1992.02 -1585.56
-1754.63 -1847.80 -2014.81 -1981.60 -1581.48
-1763.24 -1856.29 -1976.12 -1986.34 -1573.27
-1743.63 -1835.06 -2003.97 -1965.67 -1570.32
-1693.68 -1779.74 -1877.46 -1901.81 -1668.34
-1693.68 -1779.74 -1877.46 -1901.81 -1668.34
-1756.85 -1840.60 -1896.77 -1982.15 -1563.59
-1749.59 -1840.78 -2001.02 -1970.12 -1569.45
-1738.61 -1835.90 -1999.29 -1962.30 -1567.44
-1748.24 -1841.59 -2008.28 -1971.66 -1573.59
-1741.17 -1834.31 -1997.77 -1961.16 -1572.00
-1750.78 -1844.30 -2010.96 -1975.19 -1575.52
-1728.94 -1826.77 -1993.11 -1949.37 -1560.53
-1882.04 -1791.99 -1839.80 -1919.76 -1523.54
-1878.36 -1800.46 -1850.27 -1929.18 -1532.36
-1876.62 -1790.94 -1830.49 -1907.89 -1520.05
-1872.56 -1781.69 -1826.67 -1907.48 -1519.57
-1869.99 -1797.40 -1848.06 -1923.25 -1532.32
-1878.10 -1776.82 -1820.07 -1905.30 -1511.78
-1874.94 -1772.76 -1815.41 -1900.31 -1508.69
-1877.06 -1780.39 -1823.26 -1909.91 -1514.23
-1872.29 -1789.41 -1835.62 -1913.20 -1526.73
-1779.70 -1921.15 -1938.41 -2008.62 -1593.49
-1753.68 -1907.03 -1900.65 -1975.87 -1585.52
-1885.94 -1816.23 -1859.08 -1945.81 -1545.07
-1785.51 -1872.25 -1941.83 -2016.37 -1583.51
-1814.59 -1861.96 -1927.35 -2012.83 -1578.31
-1775.04 -1918.17 -1934.69 -2004.58 -1591.31
-1752.93 -1848.91 -1969.55 -1979.95 -1566.59
-1757.26 -1905.25 -1903.39 -1977.00 -1574.85
-1759.04 -1910.15 -1907.50 -1981.45 -1577.06
-1756.42 -1913.64 -1911.42 -1982.67 -1581.14
-1751.36 -1903.58 -1896.80 -1969.99 -1570.84
-1754.41 -1847.33 -2012.82 -1980.89 -1578.98
-1727.26 -1906.36 -1870.24 -1933.33 -1566.69
-1697.13 -1823.51 -1807.24 -1893.37 -1665.07
-1697.13 -1823.51 -1807.24 -1893.37 -1665.07
-1737.46 -1907.92 -1880.73 -1952.73 -1574.65
-1759.03 -1852.57 -2016.94 -1987.32 -1582.51
-1736.36 -1911.10 -1887.52 -1953.87 -1577.07
-1713.69 -1822.52 -1861.54 -1943.74 -1538.68
-1673.46 -1769.25 -1808.73 -1894.40 -1513.59
-1878.95 -1790.39 -1835.85 -1913.31 -1520.15
-1734.77 -1822.22 -1967.83 -1942.64 -1558.94
-1787.40 -1872.18 -1942.64 -2019.49 -1587.28
