267.40 153.22 284.41 214.99 -19.29
345.08 196.05 405.83 -34.34 206.16
351.59 200.96 404.66 -35.51 206.75
333.47 189.04 395.75 -32.38 202.04
330.97 188.42 390.79 -32.78 200.35
346.69 195.00 405.10 -36.54 211.10
351.46 199.23 407.54 -35.71 210.53
344.97 194.35 402.04 -36.03 209.09
187.45 96.32 277.23 147.66 42.85
187.45 96.32 277.23 147.66 42.85
186.07 97.58 277.16 145.59 45.44
186.07 97.58 277.16 145.59 45.44
189.82 88.49 270.29 144.60 43.86
249.17 61.16 313.17 98.37 79.95
191.91 90.89 270.37 150.19 37.96
190.15 96.66 277.97 146.58 43.37
276.42 158.03 301.16 215.35 -19.56
266.34 145.67 300.32 208.25 -19.12
270.81 146.60 304.11 207.50 -16.44
228.30 66.84 280.92 126.71 54.02
232.80 69.31 293.28 122.61 56.70
252.62 57.95 316.93 118.98 65.55
158.06 93.80 269.01 145.79 45.27
156.39 92.46 267.57 146.29 44.98
156.39 92.46 267.57 146.29 44.98
156.48 95.23 269.57 143.93 48.46
156.48 95.23 269.57 143.93 48.46
253.56 44.25 316.08 119.25 71.27
275.14 146.15 311.34 201.13 -13.48
246.31 41.24 306.61 115.24 75.35
164.27 20.26 154.45 91.15 51.10
142.51 74.77 53.11 132.02 23.23
147.73 76.21 53.69 136.90 24.07
140.93 72.92 47.34 132.56 23.96
147.69 76.07 54.11 136.62 24.18
147.47 75.40 58.02 136.28 24.00
145.50 75.51 50.52 137.20 23.52
145.50 75.51 50.52 137.20 23.52
147.67 77.71 56.91 137.00 22.62
143.06 74.71 48.59 137.12 23.34
146.11 77.24 59.89 130.49 23.57
177.65 95.14 145.47 160.28 -15.14
159.17 18.82 154.61 89.11 53.71
154.52 17.75 150.27 84.77 54.23
168.80 20.87 163.29 92.00 54.05
266.97 142.61 302.97 200.99 -15.53
268.84 147.95 305.46 207.29 -18.43
235.65 108.16 258.12 164.83 22.48
235.65 108.16 258.12 164.83 22.48
280.13 168.30 308.02 210.65 -18.38
347.28 195.89 396.85 -32.38 203.64
246.76 57.29 310.73 96.33 82.63
308.27 145.17 364.72 3.04 147.56
267.63 88.24 305.77 157.33 32.07
285.00 174.00 315.38 212.38 -19.81
287.35 173.90 318.35 220.72 -23.22
306.25 138.81 368.14 -0.97 153.79
268.05 137.63 304.02 189.73 -8.52
350.52 195.32 407.15 -32.14 205.27
347.53 194.93 404.92 -32.40 203.97
